% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2085597 +3.685334261e+01 +3.685334261e+01 -1.909665739e+01 -1.909665739e+01 -1.9071e+00 +9.3336e-02 -2.0692e+00 +2.5364e+00 -2.9232e+00 +7.7382e-02 +3.0896e+00 -4.5614e-01 +2.7875e+00 -1.9758e+00 +2.9461e+00 -2.2031e-01 -2.6663e+00 -1.6046e+00 -1.7159e+00 -3.1368e+00 -1.2324e+00 +3.3823e+00 +4.3556e+00 +2.6469e+00
4269476 +3.266816898e+01 +3.266816898e+01 -2.328183102e+01 -2.328183102e+01 +2.8777e+00 +4.5836e-01 -7.9107e-01 +4.8120e+00 -1.0133e+00 -5.5963e-01 +3.8282e+00 -3.6283e+00 +4.1156e+00 -2.7633e+00 +2.5332e+00 +2.5840e+00 -3.6056e+00 -1.4361e+00 -1.6758e+00 -2.6674e+00 +2.4258e+00 +4.3297e-01 +1.4787e+00 +3.5803e+00
6498101 +3.229319651e+01 +3.229319651e+01 -2.365680349e+01 -2.365680349e+01 +9.8739e-01 -1.3026e+00 +3.9015e-01 +2.6679e+00 -1.5709e+00 -2.0591e+00 +4.8826e+00 -1.3884e+00 +3.3129e+00 -1.0270e+00 +2.5194e+00 -2.1743e-01 -2.1512e+00 -9.9592e-02 +1.4305e+00 -3.0642e+00 +2.5995e+00 +3.6781e+00 +2.8878e+00 -1.1161e-01
9378399 +3.083984511e+01 +3.083984511e+01 -2.511015489e+01 -2.511015489e+01 +1.4941e+00 -5.3288e-01 -7.0707e-01 +4.0587e+00 -3.0701e+00 +3.9138e+00 +4.0886e+00 +1.3171e-01 +3.5362e+00 -4.7754e+00 +2.5912e+00 +3.2707e-01 -3.2165e+00 -2.8423e+00 -1.1072e+00 -3.0735e+00 +3.0900e+00 +2.1377e+00 +2.2465e+00 +7.7314e-01
33361071 +2.251216559e+01 +2.251216559e+01 -3.343783441e+01 -3.343783441e+01 +1.0363e+00 -7.6593e-01 +7.2808e-01 +3.8198e+00 -3.6558e+00 +1.1690e+00 +3.1186e+00 -3.3560e+00 +2.8182e+00 -2.6247e+00 +2.4198e+00 +1.4884e+00 -4.4363e+00 -2.2502e+00 -1.9827e+00 -1.8903e+00 +2.7548e+00 +1.9620e+00 +2.9488e+00 +2.3019e-01
105037105 +1.959961241e+01 +1.959961241e+01 -3.635038759e+01 -3.635038759e+01 +1.7182e-01 +7.1376e-02 -1.8920e-01 +4.5898e+00 -7.7771e-01 +3.6065e+00 +2.1984e+00 -2.6308e+00 +3.8318e+00 -2.6138e+00 +4.0765e+00 -5.4497e-01 -3.0846e+00 -8.1775e-01 +7.3710e-01 -2.4208e+00 +5.4894e-01 +1.5757e+00 +3.2858e+00 +2.0001e+00
% function evaluation | noise-free fitness - Fopt (8.746000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.228499159e+02 +2.228499159e+02 +3.103099159e+02 +3.103099159e+02 -4.9467e-01 -1.6347e+00 -2.1350e+00 +1.4677e+00 -2.5464e+00 -2.1970e+00 +8.1774e-01 -2.0876e+00 -2.6138e+00 +1.2623e+00 +2.2990e+00 -4.5048e-01 +2.0587e+00 +4.1257e+00 -2.2664e+00 -1.3084e+00 +4.3286e+00 -2.5326e+00 +3.9161e+00 -6.8437e-02
3 +2.187025611e+02 +2.187025611e+02 +3.061625611e+02 +3.061625611e+02 +1.7646e+00 +1.7872e+00 +3.6578e+00 +4.3458e+00 -2.9147e+00 -1.3316e+00 +7.2253e-01 +3.9047e+00 +5.2601e-01 +3.6864e+00 +1.6214e+00 -4.1600e+00 -1.0001e+00 +1.8679e+00 -4.3986e+00 -2.1483e+00 +1.8418e+00 +2.6974e+00 -4.1581e+00 +3.9173e+00
8 +2.012678406e+02 +2.012678406e+02 +2.887278406e+02 +2.887278406e+02 -5.7720e-01 +2.8884e+00 +9.5554e-01 -3.6483e+00 -4.2849e+00 -3.1696e+00 +2.1369e+00 +1.1172e+00 -1.7816e+00 -4.7277e+00 +2.2809e+00 +2.9718e+00 +4.6416e+00 +8.6960e-01 -2.0843e+00 +3.4279e+00 +1.0478e+00 -1.9380e-01 -4.2086e+00 -4.0546e+00
18 +1.544896031e+02 +1.544896031e+02 +2.419496031e+02 +2.419496031e+02 -7.0332e-01 +3.6749e+00 +6.1715e-01 +4.7452e-01 +4.3876e+00 +2.8875e+00 +3.8245e+00 -4.4158e+00 -2.8314e+00 -4.9042e+00 +1.2294e+00 -2.4889e+00 +3.5115e+00 -1.8990e+00 -8.1915e-01 -1.7365e+00 +1.2014e+00 +3.1849e+00 -8.0747e-01 -2.8427e+00
26 +9.760118103e+01 +9.760118103e+01 +1.850611810e+02 +1.850611810e+02 -2.4345e+00 +3.9719e+00 +3.0873e+00 -4.6671e+00 -5.7054e-01 +1.2287e+00 -1.5646e+00 -1.5258e-01 -4.5906e-01 -2.6997e-01 +2.3824e+00 -2.0729e+00 +2.3729e+00 +9.0271e-01 +3.0775e-01 -2.0822e+00 +4.1526e+00 +4.4964e+00 +9.9625e-01 -2.6148e+00
628 +6.080320391e+01 +6.080320391e+01 +1.482632039e+02 +1.482632039e+02 -2.4459e+00 +2.4216e+00 +2.7771e+00 +2.9039e-01 +3.5294e+00 +3.3186e+00 -1.0164e+00 +1.9126e+00 -1.6233e+00 +2.2262e+00 +1.6528e+00 -2.8612e+00 +3.5726e+00 -2.9611e-01 +3.7565e-01 +1.5221e+00 +2.0273e+00 +3.6960e+00 -3.6821e+00 -1.2797e+00
80892 +5.317457494e+01 +5.317457494e+01 +1.406345749e+02 +1.406345749e+02 +1.5149e+00 -3.0204e+00 +2.7501e+00 -2.7525e+00 +2.5350e+00 +1.4843e+00 +3.2729e+00 -6.3765e-01 -1.6097e+00 +6.0846e-01 -1.2358e+00 -2.4119e+00 +1.9202e+00 +1.9533e-01 +2.3305e+00 +1.3433e+00 +6.7139e-01 +2.6819e+00 -2.9126e+00 -4.4138e+00
204074 +4.263420182e+01 +4.263420182e+01 +1.300942018e+02 +1.300942018e+02 -1.5999e+00 +1.2274e+00 +2.6074e+00 -1.4428e+00 +6.1332e-01 +1.7814e+00 -1.5022e-03 +4.0735e+00 -2.9387e+00 -2.8285e+00 +6.2008e-01 -7.6684e-01 +2.6622e+00 +4.3126e+00 +1.6579e+00 +3.9457e+00 +2.7307e+00 +2.7711e+00 -2.6045e+00 -2.6821e+00
1477012 +3.736868543e+01 +3.736868543e+01 +1.248286854e+02 +1.248286854e+02 -2.1465e+00 +8.9277e-01 +4.7082e+00 -1.1774e+00 +2.3314e+00 +5.1456e-01 +1.9478e+00 +2.0158e+00 +5.0940e-01 +5.1538e-01 -1.9025e+00 -4.3890e+00 +4.9778e+00 +1.8056e+00 +3.0990e+00 -8.5115e-01 +1.0531e-01 +2.9238e+00 -1.9530e+00 -4.5976e+00
6337116 +3.357024825e+01 +3.357024825e+01 +1.210302483e+02 +1.210302483e+02 -1.4025e+00 -2.0721e-01 +3.3801e+00 +1.5366e+00 -3.1884e-01 +2.2688e+00 +7.4839e-01 +1.4720e+00 -2.7607e+00 -1.7913e-01 -1.9336e+00 -4.1258e+00 +3.4243e+00 +2.9722e+00 +1.4004e+00 +5.8889e-01 +1.9457e+00 +1.6914e+00 -5.7212e-01 +4.6462e-01
6748298 +2.929101019e+01 +2.929101019e+01 +1.167510102e+02 +1.167510102e+02 -1.8633e+00 +1.2061e+00 +3.0083e+00 -2.2212e+00 +1.3901e+00 +1.1583e+00 +2.7582e+00 +3.8648e+00 -2.2266e+00 -7.8248e-01 +4.3550e-01 -4.1993e+00 +4.4649e+00 +4.0335e+00 +3.1777e+00 -9.9832e-02 +6.5000e-02 +1.7886e+00 -1.5549e+00 +9.0985e-01
36085546 +2.468234644e+01 +2.468234644e+01 +1.121423464e+02 +1.121423464e+02 -1.6415e+00 +1.8202e-01 +3.8776e+00 -2.1316e+00 +2.8560e+00 +1.3309e+00 +6.3554e-01 +2.5129e+00 -2.4461e+00 -1.7447e-01 -6.1217e-01 -3.2865e+00 +8.0962e-01 +1.1527e+00 +4.3508e+00 +7.1757e-01 +1.6983e+00 +4.1745e+00 -1.7506e+00 -1.7966e+00
% function evaluation | noise-free fitness - Fopt (-6.545000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.245563907e+02 +3.245563907e+02 +2.591063907e+02 +2.591063907e+02 +3.7528e+00 +2.9132e-01 +2.5652e+00 -9.7597e-01 +4.2578e+00 -3.0647e+00 -3.4157e+00 +1.9498e+00 -3.4760e+00 -2.7338e+00 +3.9870e+00 -3.9206e+00 +4.2916e-01 -4.1509e+00 +7.5901e-02 +4.2945e+00 -2.4164e+00 +1.7284e+00 +3.2334e+00 -1.4379e-01
2 +1.692833966e+02 +1.692833966e+02 +1.038333966e+02 +1.038333966e+02 +2.5710e+00 -3.9430e+00 -1.0050e+00 +1.4204e+00 -4.6920e+00 +1.8169e+00 -4.0401e+00 +1.5520e+00 -8.2089e-01 -7.8173e-01 -2.3858e-01 +4.1611e+00 -5.7053e-01 +4.0537e+00 +4.4393e+00 +3.3531e+00 +2.4465e+00 +1.2019e+00 -7.5639e-01 -2.1712e-01
19 +1.347686725e+02 +1.347686725e+02 +6.931867249e+01 +6.931867249e+01 -1.5283e+00 -1.3459e+00 +7.9130e-01 -1.6119e-01 -1.1043e+00 +1.4869e-01 +3.6497e+00 -7.0020e-01 -8.8226e-01 -4.1839e+00 -1.7739e+00 -3.1581e-01 -4.2017e-02 -2.4281e-02 +2.1604e+00 +2.1026e+00 +2.1755e+00 +4.7896e+00 -3.2833e+00 +3.9196e+00
55 +1.153522129e+02 +1.153522129e+02 +4.990221290e+01 +4.990221290e+01 +2.9787e-01 +4.5952e+00 +1.3379e+00 +2.1488e+00 -2.3085e+00 +8.2959e-01 +3.5598e-01 -6.7329e-01 -3.5857e+00 -6.8721e-01 +7.1008e-01 -2.0869e-01 +6.7468e-01 -2.7015e+00 +4.2016e-01 -1.8049e-01 +5.2641e-01 +4.7096e-01 +2.9291e+00 -9.4711e-01
217 +1.123457062e+02 +1.123457062e+02 +4.689570624e+01 +4.689570624e+01 +5.4420e-01 -3.5689e-02 +2.0684e+00 +2.7178e+00 +3.6361e+00 -3.3287e+00 -1.6540e+00 +2.0469e+00 -4.5392e+00 -1.2619e+00 -1.6234e+00 +4.2511e+00 +5.4735e-01 +1.8876e+00 +1.2490e+00 +2.3696e+00 +3.5343e-01 -1.3908e-01 -4.5835e+00 -4.3089e+00
225 +8.959698316e+01 +8.959698316e+01 +2.414698316e+01 +2.414698316e+01 -1.1843e+00 +1.4824e+00 +9.9868e-01 +2.8988e+00 -3.6825e-01 +3.8858e+00 +8.3267e-01 +5.9303e-01 -1.1586e+00 -7.4222e-01 -2.3871e-01 +3.3446e+00 -3.1655e+00 -4.2286e+00 +3.7266e+00 -2.5202e-01 +2.6637e+00 +2.1857e+00 -4.1640e+00 -3.6109e+00
253 +8.871225315e+01 +8.871225315e+01 +2.326225315e+01 +2.326225315e+01 -1.1047e+00 +2.3191e+00 -2.5052e+00 +4.4880e+00 -5.0877e-01 +1.0614e+00 +2.7748e+00 -4.1960e-02 -1.1778e+00 +3.2134e+00 -3.4546e+00 +4.9202e+00 -2.5356e-01 +1.6388e+00 +3.2338e+00 +4.6479e+00 +1.3511e+00 +2.0029e+00 -3.6551e+00 -1.0125e+00
2050 +7.855608612e+01 +7.855608612e+01 +1.310608612e+01 +1.310608612e+01 +1.4422e+00 +7.1917e-01 -2.7421e-01 +1.6879e-02 -2.4994e+00 -7.9671e-02 +3.6094e+00 +3.1181e+00 -4.7044e+00 +2.6298e-01 +3.9776e+00 +5.2399e-01 -7.4383e-01 +2.7850e+00 +4.5846e+00 +2.5210e+00 +1.1400e+00 -8.7117e-02 -4.7107e+00 -1.0885e+00
4084 +7.532439314e+01 +7.532439314e+01 +9.874393136e+00 +9.874393136e+00 -2.1873e-01 +1.1449e-02 -1.6086e+00 +2.0935e+00 -4.9346e+00 +2.8192e+00 +2.9474e+00 +1.9988e+00 -3.2268e+00 -2.3323e+00 +3.0471e+00 +2.2759e+00 -3.4471e+00 -2.1990e+00 +2.8212e+00 -7.3190e-01 +4.4114e+00 +1.9535e+00 +3.7910e-01 -2.8410e+00
8202 +7.241206842e+01 +7.241206842e+01 +6.962068421e+00 +6.962068421e+00 -1.1182e-01 -8.9528e-01 -6.9512e-01 +4.3199e+00 -2.0018e-01 -2.1424e+00 +3.9509e+00 -1.3617e+00 -2.1021e+00 -1.4372e+00 +1.1579e+00 +4.6739e+00 -3.4565e+00 +2.4629e-01 -1.9027e-01 -1.5676e+00 -2.1439e+00 +3.7590e+00 -3.2519e+00 -2.7238e+00
17065 +6.683763613e+01 +6.683763613e+01 +1.387636128e+00 +1.387636128e+00 -1.8517e+00 +9.7093e-01 +1.1019e+00 +4.8572e+00 -7.2344e-01 +9.9061e-01 +4.6077e+00 +2.1365e+00 -1.1910e+00 +1.0310e+00 +1.8597e+00 +8.7588e-01 -1.9892e+00 +5.6171e-01 +2.3091e+00 -1.3645e+00 +1.2343e+00 -1.6313e+00 -3.4862e+00 -3.1089e+00
18206 +6.282704409e+01 +6.282704409e+01 -2.622955910e+00 -2.622955910e+00 -1.2867e+00 +1.6824e-01 -1.4837e-01 +2.7137e+00 -1.5678e+00 +2.1492e+00 +4.7619e+00 +1.7195e+00 -3.5349e+00 -2.5212e+00 -5.7367e-01 +3.5209e+00 -4.7841e-01 +5.2409e-01 +1.5955e+00 +3.2206e+00 +4.5670e+00 +4.5119e+00 +4.9240e-01 -2.0239e+00
53525 +5.943720407e+01 +5.943720407e+01 -6.012795925e+00 -6.012795925e+00 -1.0767e+00 +4.8648e+00 -2.5467e+00 +3.0735e+00 -1.1906e-01 -1.8381e+00 +4.2407e+00 +1.7353e+00 -4.9489e+00 -9.1133e-01 -4.0338e-01 +2.1111e+00 -2.7420e+00 +2.5677e+00 -8.0535e-01 -2.4848e+00 +2.3724e+00 +2.1425e+00 +1.5656e-01 -3.6925e+00
82989 +5.065398128e+01 +5.065398128e+01 -1.479601872e+01 -1.479601872e+01 -3.8259e+00 +3.0314e+00 +6.9590e-01 +1.1202e+00 -8.8561e-01 -1.2892e+00 +3.1697e+00 +3.1981e+00 -4.8322e+00 -5.3699e-01 +2.3963e+00 +2.7092e+00 -2.7203e+00 +1.6986e+00 +2.7644e+00 -7.3771e-01 +3.0312e+00 -9.5028e-01 -4.7593e+00 -3.2757e+00
139444 +4.747506451e+01 +4.747506451e+01 -1.797493549e+01 -1.797493549e+01 -8.2138e-01 +4.6529e+00 -2.7777e+00 +4.4411e+00 -1.8569e+00 -4.4602e+00 +2.5339e+00 -1.7680e+00 -4.4324e+00 -1.6029e+00 +3.8678e+00 +4.1065e+00 -1.6088e+00 +1.8614e-01 +3.1809e+00 +3.6672e+00 +3.3566e+00 +2.1722e+00 -1.2020e+00 -2.9780e-01
152555 +4.524387216e+01 +4.524387216e+01 -2.020612784e+01 -2.020612784e+01 -3.2818e-01 -2.8678e-01 -2.8178e+00 +2.2048e+00 -4.8594e+00 -6.3890e-01 +5.1613e-01 -9.1956e-02 -3.6632e+00 +2.7844e-01 +1.7420e+00 +4.2852e+00 -2.6825e+00 -1.5236e-01 +2.4900e+00 +2.6701e+00 +3.5863e+00 -4.9151e-01 -2.2459e+00 -2.5041e-01
340352 +3.105876827e+01 +3.105876827e+01 -3.439123173e+01 -3.439123173e+01 +1.0727e+00 +1.6095e+00 -1.6402e-01 +4.7232e+00 -3.0472e+00 -3.9100e+00 +8.6671e-01 -3.2929e-02 -3.1311e+00 +3.7078e-01 +1.2693e+00 +3.0889e+00 -2.1371e+00 +1.2169e+00 +1.2035e+00 -3.8613e-01 +3.5326e+00 +2.1393e+00 -4.1125e+00 -3.8293e-01
9423035 +2.279999847e+01 +2.279999847e+01 -4.265000153e+01 -4.265000153e+01 -1.5701e+00 +3.4405e+00 -9.2057e-01 +4.8347e+00 -1.7529e+00 -2.0079e+00 +7.5842e-01 +2.3639e+00 -3.5282e+00 -2.8489e+00 -7.9445e-01 +3.4948e+00 -2.0278e+00 +2.2918e+00 +5.3027e-01 -1.4427e-01 +3.5358e+00 +1.9292e+00 -3.1384e+00 -2.6642e+00
81668373 +2.130466978e+01 +2.130466978e+01 -4.414533022e+01 -4.414533022e+01 +8.8814e-01 +3.3290e+00 -5.7881e-01 +1.8617e+00 -2.2262e+00 -2.0644e+00 +1.2675e+00 +2.4582e-01 -4.4197e+00 -7.3105e-01 +4.9028e-01 +3.7740e+00 -3.4147e+00 +1.7201e+00 +2.6566e+00 +1.9108e+00 +3.8064e+00 +3.5888e+00 -2.9590e+00 -2.8339e+00
124954284 +1.948344240e+01 +1.948344240e+01 -4.596655760e+01 -4.596655760e+01 +1.2978e+00 +3.4479e+00 -2.4777e+00 +1.8652e+00 -2.0358e+00 -1.1199e+00 +3.7578e+00 +1.7010e+00 -3.2391e+00 -1.6478e+00 +1.7635e-01 +4.3280e+00 -9.9337e-01 +8.0462e-01 +3.2903e+00 +1.8235e+00 +1.8184e+00 +1.7209e+00 -2.2882e+00 -2.7230e+00
% function evaluation | noise-free fitness - Fopt (-5.761000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.568641618e+02 +3.568641618e+02 +2.992541618e+02 +2.992541618e+02 +3.2195e+00 -4.4529e+00 +1.4174e+00 -3.2489e+00 +4.0023e+00 +3.3211e-01 -2.2969e+00 +4.4656e+00 +3.8134e+00 -4.0624e+00 +4.4493e+00 -1.9731e+00 +4.6265e+00 -4.2596e+00 -3.8841e+00 -2.1379e+00 -2.3092e+00 +2.7018e+00 +3.5820e+00 -4.9096e+00
2 +3.015407679e+02 +3.015407679e+02 +2.439307679e+02 +2.439307679e+02 +4.6197e+00 -3.4266e-01 -3.1740e+00 +4.2909e+00 +1.9577e+00 +1.0249e+00 +4.0245e+00 -1.2455e+00 +6.3007e-01 -1.7909e+00 +2.3611e+00 -4.0314e+00 -4.9006e+00 +5.4541e-01 -3.3131e+00 +4.6407e+00 -4.4095e+00 +1.7760e+00 -4.5691e+00 -3.2546e+00
3 +2.228369557e+02 +2.228369557e+02 +1.652269557e+02 +1.652269557e+02 +4.8863e+00 -5.6391e-01 +4.4266e+00 +1.1411e+00 +3.0370e+00 +1.1165e+00 +2.2137e+00 +2.9454e+00 +4.8798e+00 +1.7176e+00 -2.4374e+00 -1.5161e+00 +3.7030e+00 +2.0760e+00 +4.8325e+00 -1.2223e+00 -3.2891e+00 -2.0965e-01 +4.3910e+00 +2.6179e+00
5 +1.617621819e+02 +1.617621819e+02 +1.041521819e+02 +1.041521819e+02 -1.5386e+00 -4.3859e+00 +3.9328e+00 -6.4139e-01 -5.4618e-01 +1.4879e-01 +1.2164e+00 -3.4660e+00 +2.7611e+00 +1.2776e+00 +1.3659e+00 +8.2901e-01 -3.8188e+00 +3.1719e+00 -6.2604e-01 +1.1924e+00 -9.3501e-01 +2.5699e+00 +1.5046e+00 +1.8291e-01
42 +1.559865208e+02 +1.559865208e+02 +9.837652083e+01 +9.837652083e+01 -4.7193e+00 -3.7046e+00 -2.6061e+00 -5.8426e-01 +4.8592e+00 -1.9099e+00 +2.5622e-01 -4.4020e+00 +2.2912e-02 +1.4401e+00 +9.3230e-01 -4.5647e+00 +2.7996e-02 +3.7027e-01 -8.0607e-01 -1.2610e+00 -4.8675e+00 +3.8772e-01 +3.0449e+00 +1.0398e-01
58 +1.264638001e+02 +1.264638001e+02 +6.885380006e+01 +6.885380006e+01 -4.9542e+00 +4.7532e+00 +2.0861e+00 -3.5722e+00 +3.8005e+00 +3.6592e+00 -9.1698e-02 -7.5081e-01 -1.6530e-01 -1.0710e+00 +1.8379e+00 -2.6410e+00 +2.7961e+00 +2.8427e+00 -1.3477e+00 +2.3271e+00 +4.0400e-01 +2.6321e+00 +2.4122e+00 +3.9440e+00
214 +1.234738353e+02 +1.234738353e+02 +6.586383529e+01 +6.586383529e+01 -3.6880e+00 -2.1148e+00 +3.7776e+00 +6.8965e-01 +4.1246e+00 +4.4401e+00 +3.8191e-01 +1.1973e+00 -9.4991e-01 -2.4190e+00 -5.4559e-02 -2.1431e+00 +2.2876e+00 -2.4799e+00 +1.2634e+00 -1.3327e+00 -3.4378e+00 +4.9534e+00 -1.4682e+00 +1.8929e+00
333 +1.115811199e+02 +1.115811199e+02 +5.397111986e+01 +5.397111986e+01 -4.6990e-01 +1.2050e+00 +3.5812e+00 +3.1437e+00 +2.5435e+00 +3.0514e+00 +4.7534e+00 +2.5164e+00 +2.3280e+00 +1.0456e+00 -3.1891e+00 -8.0916e-01 +2.0189e+00 +2.0837e+00 +2.3578e+00 -7.5494e-01 -3.2670e+00 -8.4606e-01 +1.2833e+00 +2.2089e-01
685 +1.057689721e+02 +1.057689721e+02 +4.815897209e+01 +4.815897209e+01 -3.2885e+00 +2.8625e+00 -1.7729e+00 +3.4794e+00 -3.0980e-02 +3.8885e+00 +2.9274e+00 -2.1001e+00 +2.5306e+00 -1.8688e+00 +1.5827e+00 +3.9369e+00 +3.1951e+00 -2.0941e+00 -3.4703e-01 -2.7018e+00 -1.9135e+00 +3.2671e+00 +4.9029e+00 +1.0090e+00
1054 +6.422813665e+01 +6.422813665e+01 +6.618136650e+00 +6.618136650e+00 -2.2947e+00 +6.7264e-01 +1.0227e+00 +2.2454e+00 +3.6489e+00 +2.1649e+00 +3.3634e+00 -3.2797e+00 +2.9032e+00 -4.3398e+00 +4.3028e+00 -7.5630e-01 +4.2758e+00 +2.6278e+00 -4.9006e+00 -8.3132e-02 -4.1419e+00 +4.5035e+00 +2.3108e+00 -6.1752e-01
20119 +5.787560451e+01 +5.787560451e+01 +2.656045117e-01 +2.656045117e-01 -4.2805e+00 -6.9027e-01 -5.2865e-01 +1.5935e+00 +1.4270e+00 -7.9804e-01 +4.9861e+00 -4.2029e+00 +2.0282e+00 -4.6012e+00 -3.5357e+00 -3.5085e+00 +1.9971e+00 +8.9672e-01 -2.0868e+00 -1.5007e+00 -2.7292e+00 +4.9228e+00 +4.3965e+00 +2.6458e+00
72381 +5.453384819e+01 +5.453384819e+01 -3.076151815e+00 -3.076151815e+00 -4.6146e+00 +1.0695e+00 +5.8058e-01 -3.2307e-01 +2.6279e+00 +2.1747e+00 +3.0776e+00 -3.3966e+00 +2.3413e+00 -1.0298e-01 +1.1756e+00 -6.0454e-01 +4.1131e+00 -2.7778e-01 +1.4945e-01 -2.2731e+00 -4.9771e+00 -1.0350e+00 +2.4017e-01 +3.5771e+00
90602 +4.977183502e+01 +4.977183502e+01 -7.838164976e+00 -7.838164976e+00 -4.7907e+00 +1.8953e+00 +2.2929e+00 +2.8103e+00 +2.0405e+00 +1.4547e+00 +4.9402e+00 -4.4742e+00 +3.5757e+00 -2.3417e+00 -3.1230e+00 -2.9177e+00 +4.8048e+00 +8.2476e-01 -3.2046e+00 +5.7944e-01 -1.6350e+00 +2.5491e-01 -6.9705e-01 -8.0575e-01
197379 +3.596814398e+01 +3.596814398e+01 -2.164185602e+01 -2.164185602e+01 -4.0538e+00 +2.9069e+00 +2.4414e+00 -1.7960e+00 +2.2354e-01 +1.5689e+00 +2.8828e+00 -4.5299e+00 +3.1771e+00 -1.3433e+00 -1.5699e+00 -2.0710e+00 +4.8154e+00 +1.9630e+00 -2.0526e+00 -2.9935e+00 -4.2827e+00 +2.2707e+00 +1.4229e+00 +6.6919e-02
8317415 +3.503695531e+01 +3.503695531e+01 -2.257304469e+01 -2.257304469e+01 -3.7053e+00 +1.5250e+00 +4.6556e+00 +2.9034e+00 +7.7952e-01 +9.5996e-01 +1.0650e+00 -3.0693e+00 +1.8880e+00 -3.5425e+00 -3.2885e-01 -3.1714e+00 +4.7586e+00 +1.6032e+00 -1.9655e+00 -2.5211e+00 -4.8813e+00 +4.8718e+00 +1.7323e+00 +1.0452e+00
18071129 +3.455884719e+01 +3.455884719e+01 -2.305115281e+01 -2.305115281e+01 -2.1126e+00 -8.4903e-02 +1.0744e+00 +2.8590e+00 +2.4806e+00 +1.6615e+00 +8.3624e-01 -4.1591e+00 +3.2503e+00 -2.9376e+00 -1.0684e+00 -4.4029e+00 +4.3350e+00 +1.5171e+00 -4.0227e+00 -1.2638e+00 -1.4041e+00 +2.1288e+00 +7.4343e-02 +2.2000e+00
22024275 +3.155683973e+01 +3.155683973e+01 -2.605316027e+01 -2.605316027e+01 -2.5117e+00 +9.0029e-01 +6.7468e-01 +8.1471e-01 +2.3114e+00 +3.2753e+00 +4.5491e+00 -3.6687e+00 +3.6134e+00 -4.1045e+00 +3.9772e-01 -2.7562e+00 +2.6488e+00 +7.0307e-01 -4.7723e+00 -1.8432e+00 -4.7512e+00 +1.1784e+00 +1.3386e+00 +1.0563e+00
59657918 +2.821933392e+01 +2.821933392e+01 -2.939066608e+01 -2.939066608e+01 -4.0335e+00 +2.3677e-01 +2.0288e+00 +2.6964e+00 +1.4656e+00 +1.1470e+00 +3.3938e+00 -3.0377e+00 +2.1386e+00 -2.9127e+00 +1.9004e+00 -3.6546e+00 +4.1334e+00 +2.3741e+00 -4.3227e-01 -2.8045e+00 -3.6144e+00 +4.7862e+00 +3.0737e-01 +4.9010e+00
65624073 +2.695864067e+01 +2.695864067e+01 -3.065135933e+01 -3.065135933e+01 -3.2712e+00 +3.2565e+00 +1.6666e+00 +3.7235e+00 +2.0797e+00 +2.0404e+00 +2.8822e+00 -2.7008e+00 +4.8031e+00 -3.9669e+00 -1.5740e+00 -1.3137e+00 +2.0109e+00 +2.6482e+00 -1.8241e+00 -1.9684e+00 -4.2275e+00 +4.8534e+00 -3.7477e-01 +1.6499e+00
67722199 +2.681804350e+01 +2.681804350e+01 -3.079195650e+01 -3.079195650e+01 -4.7625e+00 +1.4137e+00 +3.2928e+00 +1.8442e+00 +1.2406e+00 +3.2986e+00 +2.4073e+00 -1.6667e+00 +2.1845e+00 -2.5682e+00 +1.5055e+00 -2.4966e+00 +1.7543e+00 +2.1112e+00 -1.7395e+00 -1.4047e-01 -1.5696e+00 +2.8995e+00 +2.1301e+00 +4.8203e-01
89048719 +2.254051314e+01 +2.254051314e+01 -3.506948686e+01 -3.506948686e+01 -1.8382e+00 -1.5669e-01 +2.2476e+00 +1.1386e+00 +1.6477e+00 +2.1153e+00 +4.4011e+00 -3.1384e+00 +3.2221e+00 -2.2253e+00 -9.8474e-01 +6.7819e-01 +4.2551e+00 +1.5733e+00 -3.7109e+00 -1.6286e+00 -3.6990e+00 +3.5518e+00 +2.0404e+00 +1.9149e+00
% function evaluation | noise-free fitness - Fopt (-2.116000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.268877885e+02 +2.268877885e+02 +1.528778850e+01 +1.528778850e+01 -1.4633e+00 +1.2085e+00 -4.6102e-01 +4.8706e+00 -1.7004e+00 +1.5084e+00 +4.4110e+00 +2.7615e+00 +3.5251e+00 +1.0731e+00 -4.7261e+00 -4.9872e+00 -5.2187e-01 +9.6692e-01 +1.1196e+00 -1.8040e+00 -4.1399e+00 -2.5440e+00 -7.9351e-01 -2.9332e+00
4 +1.792916593e+02 +1.792916593e+02 -3.230834072e+01 -3.230834072e+01 +7.8792e-01 +1.3872e+00 -2.8656e+00 +4.1287e+00 -2.3533e+00 -2.7634e-02 +4.6375e+00 +2.5545e+00 +1.1962e+00 +1.9304e+00 +3.7855e+00 -3.0084e+00 +6.4574e-01 +2.7012e-01 -3.4440e+00 -2.1337e+00 +1.8275e+00 +4.5095e+00 +4.7388e-01 -8.2769e-02
