% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
279969 +2.337188830e+04 +2.337188830e+04 +2.343048830e+04 +2.343048830e+04 -1.4667e+00 -1.4923e+00 -1.3890e+00 -1.0653e+00 -2.2301e+00 -3.6281e+00 +2.6566e+00 -4.7672e+00 +1.2634e+00 -1.8292e+00 -1.2310e+00 -1.8687e+00 +2.6805e+00 -6.1816e-01 -6.2335e-01 -3.8142e+00 -2.7278e+00 +4.8520e-01 +4.8075e-02 +1.7207e+00
285440 +1.631745647e+04 +1.631745647e+04 +1.637605647e+04 +1.637605647e+04 -1.0016e+00 -1.9045e+00 +4.6924e-01 -2.6480e+00 -2.7161e+00 -8.1861e-01 +2.7509e+00 -4.1755e+00 -1.5312e-01 -6.5775e-01 -1.9469e+00 -2.5822e+00 +3.4785e+00 -4.9201e+00 +7.2056e-02 -3.7163e+00 +9.3824e-01 +1.4037e-01 -3.3101e-01 -2.4606e+00
781430 +1.259799014e+04 +1.259799014e+04 +1.265659014e+04 +1.265659014e+04 -4.9191e+00 +5.7122e-02 +1.8110e+00 -3.0211e+00 -4.5962e+00 -4.0604e+00 +3.3898e+00 -2.5622e+00 -6.3634e-01 -1.8446e+00 -2.1488e+00 -2.9549e+00 +1.9134e+00 -4.2817e+00 +2.3278e-01 -3.0853e+00 -7.6670e-01 -6.5446e-01 -4.7568e-01 -4.5759e+00
2593564 +1.082455417e+04 +1.082455417e+04 +1.088315417e+04 +1.088315417e+04 -3.4463e+00 +7.4198e-01 -8.7904e-03 -2.8242e+00 -4.1918e+00 -2.2144e+00 +3.3493e-01 -3.2938e+00 -7.4467e-02 -3.4067e+00 -3.8535e+00 -2.7324e+00 +6.6161e-01 -3.4630e+00 -1.0152e+00 -9.8215e-01 +8.8439e-01 +3.4336e-01 +6.6009e-01 +1.1266e+00
12605841 +8.891320646e+03 +8.891320646e+03 +8.949920646e+03 +8.949920646e+03 -1.7572e+00 -2.0388e+00 +9.4786e-01 -9.4995e-01 -1.9959e+00 -3.0947e+00 +7.8636e-01 -4.3400e+00 -7.1658e-01 -8.0617e-02 -3.9719e+00 -1.4651e+00 +1.8962e+00 -3.0223e+00 -2.9146e+00 -3.2586e-02 +1.6599e-02 -2.3584e-01 -2.4659e+00 -8.9222e-01
46769810 +8.559013649e+03 +8.559013649e+03 +8.617613649e+03 +8.617613649e+03 -1.5221e+00 -1.3582e+00 -2.7290e-01 -1.2737e+00 -2.1591e+00 -3.9246e+00 +2.6533e+00 -3.3145e+00 -1.2333e+00 +3.6552e-01 -1.9237e+00 -3.8098e+00 +1.8547e+00 -3.5537e+00 -4.2930e-01 -1.8945e+00 -3.3894e+00 +2.2055e+00 +1.1993e+00 +2.1315e+00
64410814 +6.964083668e+03 +6.964083668e+03 +7.022683668e+03 +7.022683668e+03 -8.0171e-01 -5.3719e-01 -1.6299e+00 -2.3773e+00 -3.2858e+00 -3.9669e+00 +2.0941e+00 -4.5534e+00 -3.4438e+00 +8.2666e-01 -1.7204e+00 -1.1383e+00 +1.7743e+00 -4.2219e+00 +2.4600e-01 -2.8457e+00 -2.1827e+00 +2.8447e+00 -1.8760e-02 -7.0547e-01
% function evaluation | noise-free fitness - Fopt (-1.826500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.714521520e+05 +2.714521520e+05 +2.712695020e+05 +2.712695020e+05 -3.8513e+00 +4.9236e+00 -2.4684e+00 -2.9892e+00 -3.5317e+00 +3.0736e+00 -3.1711e+00 +3.8856e+00 +1.6930e+00 -1.0399e+00 -5.7492e-01 +3.2267e+00 -2.8555e-01 -4.7344e+00 -1.6151e+00 +4.5744e+00 +1.0325e+00 +1.7279e+00 -2.2096e+00 +2.7125e+00
2 +2.339438936e+05 +2.339438936e+05 +2.337612436e+05 +2.337612436e+05 -9.4336e-02 +1.4618e+00 -2.0644e+00 -4.2084e+00 -4.6505e+00 +2.7199e+00 -4.6820e+00 +2.7365e-01 -1.0897e+00 -3.5132e+00 +4.6558e+00 +1.8516e+00 +1.0611e+00 +3.2503e+00 -1.8942e+00 +1.8711e+00 +2.3631e+00 -3.4135e-01 +1.4062e+00 +2.8364e-01
10 +1.728317679e+05 +1.728317679e+05 +1.726491179e+05 +1.726491179e+05 +8.5234e-01 +2.2509e+00 -3.2818e+00 -4.0029e+00 +4.2276e+00 +1.8629e-01 -3.2523e+00 +4.0427e-01 -2.6120e+00 -8.7123e-01 +2.4637e+00 -2.9521e-01 -1.7358e+00 -2.7758e-01 +4.1943e+00 -6.6690e-01 +2.3497e-01 +2.9314e+00 -2.8440e+00 -1.5846e-01
20 +1.605956953e+05 +1.605956953e+05 +1.604130453e+05 +1.604130453e+05 +2.1112e+00 +3.3201e+00 +4.1948e+00 -1.5388e+00 -1.6369e+00 -2.9430e+00 -1.4494e+00 +1.0524e+00 +2.9001e+00 +5.7282e-01 +1.6495e+00 +2.8419e-01 -2.6187e-01 -1.6213e+00 -1.5085e+00 +2.7232e+00 +2.4880e+00 -2.1308e-01 -4.5561e+00 -4.9914e-01
49 +1.164904562e+05 +1.164904562e+05 +1.163078062e+05 +1.163078062e+05 -2.2319e+00 -2.9994e+00 +1.8536e+00 -1.6311e+00 -3.6477e+00 -6.2281e-02 -2.3585e+00 -6.9643e-01 -1.2077e+00 +2.5026e+00 -3.0550e+00 -4.2308e+00 -3.3620e+00 +2.4348e+00 +2.5012e+00 -2.2093e+00 -2.9930e+00 -1.1548e+00 -2.0426e+00 +2.6485e+00
90 +6.345923378e+04 +6.345923378e+04 +6.327658378e+04 +6.327658378e+04 -1.0338e+00 -2.1218e+00 +1.4886e+00 -2.4284e+00 +2.1492e+00 -2.8356e+00 -4.0736e-01 +2.0931e+00 -9.0810e-01 +4.1963e+00 +3.2013e+00 -1.9004e+00 +1.9749e+00 -3.6136e-01 +6.5958e-01 -1.4808e-01 -2.8296e-01 +2.5961e+00 -1.5300e+00 +2.8834e+00
650 +6.246607236e+04 +6.246607236e+04 +6.228342236e+04 +6.228342236e+04 -3.6453e+00 +4.0426e+00 +2.8696e+00 -2.6088e+00 -2.0085e+00 -3.0110e+00 -1.1347e+00 +1.9093e+00 -1.8502e+00 -3.1841e-02 +1.5535e+00 +2.3917e+00 +2.8877e+00 -2.3169e+00 +9.2201e-02 -3.5548e+00 -2.3814e+00 +2.7122e+00 +2.2650e+00 +2.7075e+00
1246 +4.788417636e+04 +4.788417636e+04 +4.770152636e+04 +4.770152636e+04 -2.8962e+00 +4.9452e+00 +2.8571e+00 -6.5491e-01 +1.9335e+00 -2.4251e+00 +2.8006e-01 +3.9512e+00 +1.5867e+00 +2.7538e-01 -1.3408e+00 +5.3388e-01 -1.0199e+00 -5.3051e-01 -1.1618e+00 +5.8027e-01 -3.0321e+00 +2.3812e+00 -1.0466e+00 +2.8761e-01
4458 +4.478072081e+04 +4.478072081e+04 +4.459807081e+04 +4.459807081e+04 +5.3217e-01 +3.8139e+00 +8.4057e-01 -4.6230e+00 +3.0242e+00 +5.1104e-01 -3.5955e+00 -1.2809e+00 +2.4320e+00 +3.6951e+00 +1.0944e+00 -1.7182e+00 -1.1055e+00 +1.1177e+00 +2.7897e+00 +7.7845e-01 -2.5397e+00 +2.2230e+00 +2.1577e+00 -4.0830e+00
9037 +4.267408812e+04 +4.267408812e+04 +4.249143812e+04 +4.249143812e+04 -3.7696e+00 +3.7043e+00 +7.3675e-01 -3.7943e+00 -3.8549e+00 +1.3234e+00 -4.1279e+00 +2.9670e+00 +1.1986e+00 +4.2573e+00 +3.1261e+00 -2.4709e+00 -3.1045e-01 -3.2303e+00 +4.0233e+00 -1.8005e+00 +2.0509e-02 -4.8726e-01 +3.3984e+00 -3.1678e+00
14566 +3.109460037e+04 +3.109460037e+04 +3.091195037e+04 +3.091195037e+04 -4.4574e+00 +2.6836e+00 -1.2079e+00 -4.8715e+00 -7.6519e-01 -7.4427e-01 -2.6861e+00 -3.7857e-01 +8.5666e-01 +4.1591e+00 -1.7594e+00 -1.0207e+00 -2.7915e+00 -4.0053e+00 +2.7636e+00 -3.9507e+00 -6.0230e-01 +1.2270e+00 -1.3739e+00 +4.6274e+00
22933 +1.528473214e+04 +1.528473214e+04 +1.510208214e+04 +1.510208214e+04 -3.8847e+00 +9.4873e-01 +2.5403e+00 -3.9098e+00 -2.3032e-01 +2.3853e+00 -1.9745e+00 +1.9865e+00 +1.3250e+00 +1.2055e+00 +6.9891e-01 -1.1989e+00 +6.6496e-01 +4.7094e-02 +3.0979e+00 +8.9430e-01 +1.0657e+00 +4.3328e-01 +2.3144e-01 +3.7687e-01
1629497 +1.426966462e+04 +1.426966462e+04 +1.408701462e+04 +1.408701462e+04 -2.4789e+00 +6.0562e-01 -1.9919e+00 -2.7481e+00 -4.0375e-01 -6.1789e-01 -1.8579e+00 +1.1666e+00 +3.3251e+00 +2.0515e+00 -1.6712e+00 -2.8551e-01 +1.0744e+00 +7.9852e-01 +2.9845e+00 -3.1284e+00 -1.4572e+00 -8.5721e-01 +2.4656e+00 +1.4714e-01
2302929 +1.356086853e+04 +1.356086853e+04 +1.337821853e+04 +1.337821853e+04 -3.8385e+00 +2.6172e+00 -5.6607e-01 -3.1102e+00 +2.5090e-02 -1.9394e+00 -3.4269e+00 +7.7029e-01 +2.0971e+00 +3.9811e+00 -1.4447e+00 -4.8897e-01 +6.2843e-01 -4.6780e-01 +3.4566e+00 -2.3063e+00 -2.4159e+00 +1.2859e+00 -2.2013e+00 +2.7510e+00
3194201 +1.282456036e+04 +1.282456036e+04 +1.264191036e+04 +1.264191036e+04 -3.3998e+00 +9.6044e-01 -4.0728e-02 -2.2506e+00 -2.5012e+00 -4.9756e-01 -1.4264e+00 -1.3775e-01 +1.6017e+00 +1.0145e+00 +5.0886e-01 -3.1575e+00 -3.3810e-02 -5.7356e-01 -7.2971e-01 -8.8098e-01 +7.9246e-01 -2.7626e-01 +2.8530e+00 -4.5948e+00
3479313 +1.185927499e+04 +1.185927499e+04 +1.167662499e+04 +1.167662499e+04 -2.1406e+00 +2.3552e-01 +4.4981e-01 -2.2587e+00 +3.0907e-01 -1.9359e+00 -2.8976e+00 -2.9628e-01 -7.7041e-01 +1.6692e+00 +1.6185e+00 -3.2390e+00 +5.6029e-03 -2.0022e-01 +2.9934e+00 -4.0339e-01 +4.0137e-01 +1.8901e+00 -1.4983e-01 +4.0006e+00
4707712 +8.640296070e+03 +8.640296070e+03 +8.457646070e+03 +8.457646070e+03 -3.3466e+00 +7.4340e-01 +6.3257e-01 -1.5485e+00 -3.6120e-01 -1.4815e+00 -2.5424e+00 +2.5764e-01 -1.1529e-01 +3.7258e+00 +2.0372e+00 -2.2138e+00 -1.9565e+00 -1.4040e+00 +1.7307e+00 -1.2108e+00 +1.3236e+00 +1.1052e+00 +3.0655e+00 +2.9155e-01
16432413 +7.271626731e+03 +7.271626731e+03 +7.088976731e+03 +7.088976731e+03 -2.1916e+00 +3.6778e+00 +5.7744e-01 -3.0887e+00 +1.0502e+00 -4.8598e-01 -3.6829e+00 -1.9259e-01 -3.7868e-01 +2.9696e+00 +1.3819e+00 -1.0573e+00 -9.8735e-01 -4.0237e-02 +5.3933e-01 +3.5222e-01 +1.4127e+00 +1.1223e+00 +4.7294e-01 +5.1364e-01
17908873 +5.270274130e+03 +5.270274130e+03 +5.087624130e+03 +5.087624130e+03 -1.3255e+00 +3.3555e+00 +1.4935e+00 -4.9932e+00 -4.5439e-01 -2.6885e+00 -1.8594e+00 +3.2497e-01 +1.9592e+00 +2.1461e+00 -1.9209e-01 -1.0637e+00 -2.0480e+00 -1.6533e+00 +2.7698e-01 -1.4038e+00 +3.9969e-01 +1.2543e+00 +1.1446e+00 -4.6858e+00
183187197 +4.053198057e+03 +4.053198057e+03 +3.870548057e+03 +3.870548057e+03 -1.9088e+00 +1.6994e+00 +8.8666e-01 -3.2692e+00 +8.1178e-01 -8.3786e-01 -1.3813e+00 +3.2225e-01 +9.7398e-01 +2.5486e+00 +1.4643e-01 +2.6362e-01 -4.4755e-01 -2.4481e+00 +2.0007e+00 -7.5425e-01 +5.5735e-01 -1.0951e+00 +3.1540e+00 +3.7248e+00
% function evaluation | noise-free fitness - Fopt (3.274000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.670328828e+05 +5.670328828e+05 +5.670656228e+05 +5.670656228e+05 -3.6260e+00 -1.8360e+00 -4.8211e+00 -3.2525e+00 -4.1693e+00 -1.3959e+00 -8.9556e-01 +7.0926e-01 -1.7130e-01 +4.0453e+00 +1.5623e+00 -5.2774e-01 +4.9088e+00 -3.7107e+00 +1.3808e+00 +8.9605e-01 -2.7751e+00 -2.7554e+00 -3.3923e+00 +8.0770e-01
3 +4.805993493e+05 +4.805993493e+05 +4.806320893e+05 +4.806320893e+05 -2.5874e+00 -1.2318e+00 -4.1334e+00 +4.9132e-01 +1.0431e+00 +1.6935e+00 -1.9091e+00 +4.1132e+00 +6.0442e-02 +3.3047e+00 -2.7468e+00 -4.7526e+00 -3.4708e+00 -3.3095e+00 -3.2157e+00 -1.9349e+00 -1.3731e+00 -2.5854e+00 +1.7980e+00 -1.5343e+00
7 +4.692561792e+05 +4.692561792e+05 +4.692889192e+05 +4.692889192e+05 -3.9839e+00 -1.5900e+00 +2.6587e+00 +4.3386e+00 -2.4628e+00 +6.2911e-01 +1.3579e+00 +4.5767e+00 -3.8296e+00 -3.0949e+00 -1.2847e+00 -7.0084e-02 -2.2973e-01 -4.5720e+00 -2.4714e+00 +2.7191e+00 +3.1444e+00 -2.6535e+00 -3.5293e+00 +4.7634e+00
9 +3.786966493e+05 +3.786966493e+05 +3.787293893e+05 +3.787293893e+05 +3.7485e+00 -2.7521e+00 +1.9706e+00 +2.3463e+00 -1.8361e+00 -2.5325e+00 +2.5185e+00 +2.5924e+00 -3.9009e+00 +2.2657e+00 -3.0115e+00 +4.2987e+00 -2.5970e+00 -9.7454e-01 +3.9338e+00 -3.1426e+00 -4.6257e+00 -4.9586e+00 -1.9898e+00 +2.0018e+00
15 +8.184507853e+04 +8.184507853e+04 +8.187781853e+04 +8.187781853e+04 +1.5756e+00 -6.4342e-01 +2.0594e+00 +3.4346e+00 +1.3539e+00 +2.6009e+00 +1.2952e-01 -6.4926e-01 -4.4654e+00 +1.4602e+00 -4.6904e+00 +2.9004e+00 -4.8941e+00 +9.4296e-03 -2.8028e+00 +1.8629e-01 +3.6665e+00 -2.8735e-01 -4.7338e-02 -5.8649e-01
3478 +7.373465019e+04 +7.373465019e+04 +7.376739019e+04 +7.376739019e+04 -1.8521e+00 -4.7641e+00 +2.0960e+00 +4.0427e+00 -4.5618e-01 -1.9974e+00 -2.7365e-01 -1.9466e+00 -7.2010e-01 -1.7282e-02 +1.4811e+00 -3.8774e-01 +7.2360e-01 -3.8997e+00 -2.8366e+00 -4.7867e+00 -1.3203e+00 +8.7198e-01 -1.5080e+00 +3.4609e+00
4864 +6.979739666e+04 +6.979739666e+04 +6.983013666e+04 +6.983013666e+04 +1.1725e+00 -3.4197e+00 +1.2064e+00 +4.0112e+00 -3.3042e+00 +4.1754e+00 -1.6838e+00 -1.8056e+00 -1.5632e+00 -1.0553e+00 +1.7354e-01 +3.8943e+00 -1.7484e+00 +9.9419e-01 +4.2904e-01 -1.8975e+00 -3.8118e+00 +1.5138e-01 -1.3280e+00 +1.6907e-01
12652 +4.861294692e+04 +4.861294692e+04 +4.864568692e+04 +4.864568692e+04 -2.2367e+00 -1.9005e+00 +1.0034e+00 +3.1452e+00 +3.8282e+00 +7.9734e-03 +1.0721e+00 -2.7391e+00 -3.8293e+00 +1.3531e+00 -7.2852e-02 +3.5834e+00 -2.5578e+00 -4.0559e+00 -1.7091e+00 -2.0534e+00 -4.1536e+00 -2.4508e+00 -7.2750e-01 +1.1520e+00
17208 +3.638712260e+04 +3.638712260e+04 +3.641986260e+04 +3.641986260e+04 +2.1520e+00 -1.2966e+00 +1.2993e+00 +2.0920e+00 -3.0093e-02 +3.0478e+00 -1.9040e+00 -3.9962e+00 -4.1698e+00 +9.8673e-01 +5.4534e-01 +2.9362e+00 -4.6521e+00 -2.2328e+00 -2.2165e+00 +1.2700e-01 +3.6389e-01 -3.6215e+00 -1.2648e+00 -4.2621e+00
27166 +2.955065307e+04 +2.955065307e+04 +2.958339307e+04 +2.958339307e+04 +9.5395e-01 -2.0005e+00 +1.9939e+00 +2.8861e+00 +5.0696e-01 +1.3365e+00 -4.3265e+00 +6.9151e-01 -1.3098e+00 -6.1239e-01 +1.5982e-02 -8.8350e-01 -1.3801e+00 -3.5120e+00 +4.8953e-01 -1.1393e+00 -1.4107e-01 -2.5443e+00 -3.2975e+00 +4.8031e+00
87940 +2.917462616e+04 +2.917462616e+04 +2.920736616e+04 +2.920736616e+04 +2.4470e+00 -1.4067e+00 +1.1214e+00 +2.2819e+00 -2.2135e+00 +4.1297e-01 -4.0422e+00 -4.1822e+00 -3.3284e+00 -2.4161e-01 +2.4164e-01 +3.3146e+00 -2.8010e+00 -1.1413e+00 -2.4662e+00 -2.6999e+00 +1.9697e+00 -1.7103e+00 -3.2237e+00 -3.7814e+00
369000 +2.361032665e+04 +2.361032665e+04 +2.364306665e+04 +2.364306665e+04 -2.9190e-01 -1.4362e+00 -1.5969e+00 +3.3009e+00 -1.6577e+00 +3.7902e+00 -1.7446e+00 -4.1300e+00 -1.4824e+00 -8.2721e-01 +1.3509e+00 +1.5957e-01 -9.4155e-02 -3.7564e+00 -2.0233e+00 -1.2255e+00 -4.8033e-01 -2.5836e+00 -2.1761e+00 +4.3250e+00
386417 +1.929851447e+04 +1.929851447e+04 +1.933125447e+04 +1.933125447e+04 -1.6563e+00 -1.9471e+00 -1.6422e-01 -5.0885e-01 +2.9024e+00 +1.4628e-01 +4.1853e-02 -4.9040e+00 -2.6432e+00 +5.8715e-01 -2.4157e+00 -1.2633e-01 -3.3722e-01 -1.9379e+00 -2.9985e+00 -1.2104e+00 -2.4335e+00 -4.7215e+00 -1.3514e+00 +2.4547e+00
553813 +7.317954280e+03 +7.317954280e+03 +7.350694280e+03 +7.350694280e+03 +1.6202e+00 -2.0485e+00 -2.0505e+00 +2.6983e+00 -7.4278e-01 +6.5481e-01 -9.2195e-01 -2.5108e+00 -3.1291e+00 -1.7303e+00 -2.3186e+00 +2.5026e+00 -2.7629e+00 -2.0624e+00 -1.1571e+00 -2.7560e+00 +6.6589e-01 -3.4403e+00 -2.1105e+00 -1.8501e+00
17149282 +3.983784203e+03 +3.983784203e+03 +4.016524203e+03 +4.016524203e+03 -6.8515e-02 -3.4664e+00 +3.4184e-01 +2.2826e+00 -1.0881e+00 +1.0603e+00 -2.3248e+00 -2.7632e+00 -1.7343e+00 +1.5264e+00 -8.7447e-01 -1.3904e-01 -8.9292e-01 -8.8982e-01 -5.6063e-01 -1.4718e+00 +2.9642e-01 -4.3068e+00 -4.2529e+00 -8.0885e-01
% function evaluation | noise-free fitness - Fopt (-3.761100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.841075572e+05 +1.841075572e+05 +1.837314472e+05 +1.837314472e+05 +1.2221e+00 +3.0585e+00 +3.4072e+00 +3.4112e-02 -1.3389e+00 +9.6036e-01 -6.2224e-02 +2.3575e-04 -6.0874e-01 +1.3501e+00 -4.3494e+00 -4.7595e+00 +3.7454e-01 +7.2571e-03 -4.3391e-01 -2.1283e+00 +4.7089e+00 +1.6176e+00 -1.4642e+00 +4.1592e+00
28 +1.790397972e+05 +1.790397972e+05 +1.786636872e+05 +1.786636872e+05 -4.4684e+00 +4.6350e+00 -3.0341e+00 -9.7755e-01 +4.5522e+00 +3.4574e+00 -2.1569e+00 -2.4957e+00 -3.7906e-01 +3.1052e-01 -1.3316e+00 +4.8099e-01 +3.3414e+00 +3.5253e+00 -2.0455e+00 +2.0912e+00 +1.9078e+00 +1.0161e+00 +4.5055e+00 +4.1933e+00
56 +1.602034091e+05 +1.602034091e+05 +1.598272991e+05 +1.598272991e+05 -1.8364e+00 +4.9871e+00 -1.7139e+00 +2.5113e+00 +5.8849e-01 +1.3702e+00 +5.5872e-01 +3.0530e+00 +9.2346e-01 +4.2656e+00 -1.0791e+00 +5.8478e-02 +1.6062e+00 +1.7815e-01 +1.0277e+00 -2.9079e+00 -1.2603e+00 -4.1842e+00 -1.0350e+00 -3.9510e-02
62 +1.220394342e+05 +1.220394342e+05 +1.216633242e+05 +1.216633242e+05 -7.8153e-01 +3.0272e+00 +1.7362e+00 +2.2940e+00 -2.5042e+00 +8.1060e-01 -1.9909e+00 -4.6700e+00 +3.0165e+00 +2.0347e+00 -4.3348e+00 -7.7204e-01 -6.5345e-01 +1.1292e+00 -2.5174e+00 +1.7144e+00 +3.0920e+00 -9.6486e-01 +1.0598e+00 -8.3587e-02
354 +1.016518619e+05 +1.016518619e+05 +1.012757519e+05 +1.012757519e+05 -1.9857e+00 +5.0624e-01 +5.8910e-01 -1.8391e+00 -3.3086e+00 -3.0018e-01 -1.3536e+00 -5.7532e-01 -4.0567e+00 -4.7283e-02 -1.6750e+00 -4.5021e-01 +2.0749e+00 +4.2357e+00 -4.5616e+00 +7.3637e-01 +1.9605e-03 -4.2738e+00 +3.9735e+00 +2.4450e+00
989 +8.962072111e+04 +8.962072111e+04 +8.924461111e+04 +8.924461111e+04 +1.7253e-01 +8.8631e-01 -4.6359e+00 +2.3185e+00 +1.9822e+00 -2.4725e+00 +1.1795e+00 +9.6981e-01 -4.1288e+00 -3.1478e-01 -2.8206e+00 -4.6446e+00 -5.4942e-01 +2.6467e+00 +2.7598e+00 -3.7167e+00 +7.1857e-01 -7.9984e-01 -7.1666e-01 -6.0887e-01
2366 +3.948549687e+04 +3.948549687e+04 +3.910938687e+04 +3.910938687e+04 -8.6526e-01 +3.6597e-01 -2.2539e-01 -2.3975e+00 -1.3773e+00 -4.2686e+00 -4.7045e+00 -3.2038e+00 +8.4083e-01 +2.8312e-01 -1.6685e+00 -4.5885e+00 -1.1238e+00 +2.3183e+00 -2.4401e+00 -5.9139e-01 -9.3412e-01 -2.0430e+00 -3.5339e-01 -3.6247e+00
2669 +3.615320407e+04 +3.615320407e+04 +3.577709407e+04 +3.577709407e+04 -2.9812e+00 +4.3745e-02 -3.9505e+00 +2.5837e-01 +5.6883e-01 -4.7433e+00 -1.6834e+00 -4.5328e+00 -2.2761e+00 -3.8828e-01 -1.9478e+00 -6.0939e-01 +2.9853e+00 +3.8393e+00 +4.3249e-01 -4.7506e+00 -6.8242e-01 -4.0996e+00 -2.3302e-01 +2.2502e+00
12035 +3.434887217e+04 +3.434887217e+04 +3.397276217e+04 +3.397276217e+04 -2.7361e+00 +2.4328e+00 -9.0464e-02 -2.8220e-01 +2.8201e+00 -1.7347e+00 -3.7919e+00 -4.3933e+00 +1.9585e+00 +3.4739e+00 -3.3709e+00 -2.3856e+00 -1.2202e+00 +2.3017e+00 +7.1349e-01 +1.1314e+00 +6.9442e-01 -7.1472e-01 +2.5732e+00 +4.6652e+00
17285 +3.179632253e+04 +3.179632253e+04 +3.142021253e+04 +3.142021253e+04 -4.4096e+00 +2.6257e+00 -3.6767e-01 +5.8431e-01 +3.9335e+00 -3.6177e+00 -3.8732e+00 -1.2868e+00 +1.3060e+00 +2.6032e+00 -2.8827e+00 -2.2000e+00 +1.6583e+00 +3.2749e-01 -1.0394e+00 -4.5502e+00 +2.2642e+00 -2.6164e+00 +6.4155e-01 -3.6523e+00
121832 +2.424101400e+04 +2.424101400e+04 +2.386490400e+04 +2.386490400e+04 -3.1568e+00 +2.4177e+00 -2.8282e+00 -1.5012e+00 -1.1304e+00 -1.7887e+00 -6.1633e-01 -4.1261e+00 +2.8337e-01 +6.0144e-01 -2.9932e+00 -3.3736e+00 -4.0948e-01 +3.7312e+00 -1.4259e+00 -1.2189e+00 -1.4588e+00 +1.1979e+00 +3.3592e+00 -3.1599e+00
236400 +2.300505768e+04 +2.300505768e+04 +2.262894768e+04 +2.262894768e+04 -3.1245e+00 +2.4113e+00 -4.3340e+00 +1.3910e+00 +3.3477e+00 -3.2484e+00 -1.3566e+00 -1.5318e+00 -3.8663e+00 +2.2086e-01 -2.1244e+00 -1.9665e-01 +1.4489e+00 +3.7816e+00 +5.3812e-01 -9.4676e-01 -7.7548e-02 -4.2949e-01 +2.8710e+00 +1.5120e-01
281212 +1.442972287e+04 +1.442972287e+04 +1.405361287e+04 +1.405361287e+04 -3.5554e+00 +2.5929e+00 -4.6612e+00 -3.0283e-01 -9.2021e-01 +7.0938e-01 -1.7202e+00 -3.7794e+00 -1.9961e+00 -9.9414e-01 -1.3115e+00 -2.3419e+00 -1.5480e+00 +2.5263e-01 -4.2336e-02 -1.7593e+00 -6.7756e-01 -1.1972e+00 +2.1841e+00 -6.7813e-01
2739993 +1.159555857e+04 +1.159555857e+04 +1.121944857e+04 +1.121944857e+04 -3.1544e+00 -1.0001e+00 -2.9645e+00 -1.7491e+00 -5.8856e-01 -2.1191e+00 -2.9310e+00 -3.2418e+00 -1.4608e+00 +9.4257e-02 -2.8736e+00 -2.8377e+00 +1.2060e+00 +2.3758e+00 -1.5782e+00 -3.9019e+00 +2.3133e-01 -4.3114e+00 +3.2202e+00 +4.2702e+00
3008742 +1.082098298e+04 +1.082098298e+04 +1.044487298e+04 +1.044487298e+04 -1.4616e+00 +2.9953e+00 -1.4978e+00 -1.9530e+00 +3.0659e-01 -1.4304e+00 -4.8758e+00 -1.9750e+00 -2.8017e+00 +2.6634e+00 -3.8691e+00 -1.8065e+00 +3.7543e-01 +2.8818e+00 +1.3230e+00 -4.1564e+00 +2.1932e+00 -7.7975e-01 +1.7707e-01 -4.1422e+00
5143693 +1.002272449e+04 +1.002272449e+04 +9.646614486e+03 +9.646614486e+03 -1.7389e+00 -4.4347e-03 -2.7889e-01 -4.7456e-01 +1.3241e+00 -9.8346e-01 -3.9839e+00 -1.3719e+00 -6.0345e-01 +3.3049e+00 -2.4411e+00 -4.6566e+00 +1.3996e+00 +3.0424e+00 +1.4948e+00 -3.4259e+00 +9.3839e-01 -3.9427e+00 +2.8665e+00 -3.1940e-01
16675119 +5.570744161e+03 +5.570744161e+03 +5.194634161e+03 +5.194634161e+03 -4.6088e+00 +3.0119e+00 -3.0538e+00 -5.0693e-01 +1.0160e+00 -3.2124e+00 -1.0335e+00 -1.7560e+00 -1.9043e+00 +2.5681e+00 -3.5388e+00 -3.6549e+00 -1.4481e+00 +2.4346e+00 -4.5042e-01 -2.2197e+00 -6.4893e-01 -3.3741e-01 -1.0578e+00 +4.5797e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.043857525e+06 +1.043857525e+06 +1.042857525e+06 +1.042857525e+06 +4.9399e+00 -1.9192e+00 -2.3743e+00 +3.2783e+00 +4.9346e+00 +1.8174e+00 -3.7315e+00 +3.9356e+00 -1.0158e+00 -2.7614e+00 -3.8455e+00 -3.7385e+00 -2.1382e+00 -4.6286e+00 +3.8533e-02 -4.0436e+00 +2.8135e+00 -3.5325e+00 -4.2771e+00 +2.6287e-01
2 +3.833658661e+05 +3.833658661e+05 +3.823658661e+05 +3.823658661e+05 +2.2259e+00 -1.1469e+00 +4.5053e+00 -3.1728e+00 -2.7141e+00 -2.6432e+00 -4.9029e+00 -1.5057e+00 +2.7065e+00 +4.1037e+00 -1.2410e+00 -2.7697e+00 -2.4489e-01 -3.9599e+00 +2.6637e+00 +3.5061e+00 -3.7510e+00 -2.8275e+00 +2.9367e+00 -2.0255e+00
