% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1444 +4.102260240e+02 +4.102260240e+02 +7.240760240e+02 +7.240760240e+02 +6.9859e-01 +2.3833e+00 -2.5270e+00 +2.0499e+00 -3.8099e+00 -2.2452e+00 +3.2945e+00 -3.4951e-01 -2.3420e+00 -4.4505e+00 -1.8151e+00 +7.4202e-01 +3.6998e-01 -2.5703e+00 +6.3805e-01 +1.8440e+00 -3.8471e+00 -1.3360e-01 -1.1335e+00 -7.6477e-01
10271 +4.037866443e+02 +4.037866443e+02 +7.176366443e+02 +7.176366443e+02 -5.2986e-01 -3.3235e+00 +3.0257e+00 -2.2213e+00 +4.1412e-01 +6.2727e-01 +7.6487e-01 +2.0095e-01 +3.4744e+00 -4.1206e-01 +3.2538e+00 +1.8755e+00 -1.6459e+00 +2.6483e+00 -1.6100e+00 +1.0044e-01 +3.8180e+00 +1.0259e+00 -8.5627e-01 +2.5322e+00
13122 +3.525758891e+02 +3.525758891e+02 +6.664258891e+02 +6.664258891e+02 -1.3322e+00 +1.6463e+00 -3.5014e+00 -2.0102e+00 -9.5639e-01 +1.1726e+00 -1.7678e+00 +1.8097e+00 -1.2042e+00 -2.2078e+00 -1.3447e+00 -3.3468e+00 -1.3226e+00 +2.2307e+00 +3.0953e+00 -4.7859e-01 +1.0363e+00 +3.9569e-02 +4.5066e+00 +3.1333e-01
82878 +3.448163796e+02 +3.448163796e+02 +6.586663796e+02 +6.586663796e+02 -2.3275e+00 +6.4378e-01 -9.0164e-02 +2.8541e-01 -1.0717e+00 +1.8244e+00 -2.0144e+00 -2.7890e+00 +1.9087e-01 +4.4104e-01 -4.3665e-01 -7.5118e-01 +1.1478e+00 -4.0818e+00 +1.7447e+00 +4.7662e-01 -8.4217e-01 -8.6008e-01 +3.8059e+00 +1.3973e-01
262589 +3.253996836e+02 +3.253996836e+02 +6.392496836e+02 +6.392496836e+02 -2.8435e-01 +3.6758e-01 -1.5421e+00 +3.4657e+00 -2.5032e+00 -4.6731e+00 +2.1485e-01 +1.1368e+00 -1.7703e+00 -4.0831e+00 +2.1439e-01 -3.6692e-01 +2.5420e+00 -1.4270e+00 +3.7935e+00 +1.4556e+00 -4.4731e+00 +6.6109e-01 +1.9848e+00 -2.4304e+00
354539 +3.078068495e+02 +3.078068495e+02 +6.216568495e+02 +6.216568495e+02 +1.4505e-01 -4.9025e-01 +9.2273e-02 -2.5267e-01 +3.4309e+00 +3.1387e+00 -9.6323e-01 -5.2178e-01 +2.2692e+00 -6.1106e-02 +2.0416e+00 +2.3143e+00 -1.5861e+00 -3.2499e-01 +1.9017e-01 -2.0342e+00 -9.5385e-01 +2.8280e+00 -3.1218e+00 -7.8202e-01
484041 +2.544585790e+02 +2.544585790e+02 +5.683085790e+02 +5.683085790e+02 +1.0815e+00 +6.5736e-02 +1.1468e+00 -5.1101e-01 +1.1627e+00 +1.2232e+00 -1.6900e+00 -2.0791e+00 -1.6616e-02 -1.7384e+00 +8.4306e-01 +2.7835e+00 -1.5035e-01 +3.4741e+00 -1.4758e+00 -1.8880e+00 +1.1532e+00 -5.9729e-01 +4.6785e-01 +1.6716e+00
47250422 +2.476715735e+02 +2.476715735e+02 +5.615215735e+02 +5.615215735e+02 -3.9742e+00 -1.2064e-01 +1.6732e-01 +1.5086e-01 -4.6604e-01 -3.5204e-01 +6.8585e-01 +1.1693e-01 +3.0909e-02 -2.0964e+00 -3.7863e+00 -1.3716e+00 +7.8678e-01 -1.1151e+00 +1.2033e+00 -1.5122e-02 +1.3184e+00 +1.7394e-01 +1.2919e+00 -6.2089e-01
47971627 +2.435869216e+02 +2.435869216e+02 +5.574369216e+02 +5.574369216e+02 +1.5449e+00 -9.4779e-01 +3.2699e+00 -2.3009e+00 +1.7742e+00 +7.4331e-01 -2.4934e+00 -2.6055e+00 +1.3150e+00 +1.6377e+00 +1.0799e+00 +1.5956e+00 -2.2940e+00 -1.6730e+00 -1.6444e+00 -1.9304e+00 +1.7713e+00 +1.1660e+00 -2.5091e-01 +2.4403e+00
83696596 +2.372538019e+02 +2.372538019e+02 +5.511038019e+02 +5.511038019e+02 +3.2429e-01 -7.2176e-02 +2.2511e+00 -3.6722e+00 +2.2946e+00 +2.0061e-01 -1.4824e+00 -1.2375e-01 +5.8880e-02 -5.5838e-02 +1.2177e+00 +2.2321e+00 -2.7024e+00 +3.0047e+00 +5.2098e-01 -4.9824e-01 +8.6007e-01 +2.2541e+00 -2.4980e-01 -1.4403e+00
99816802 +2.284277756e+02 +2.284277756e+02 +5.422777756e+02 +5.422777756e+02 -7.7279e-01 +4.5384e-01 -1.6406e+00 +3.2513e-01 +9.1381e-01 -1.7542e+00 +2.2501e+00 +3.3129e+00 +4.9679e-01 -3.9933e-01 +9.4504e-01 -2.5940e+00 +2.1582e+00 +9.8491e-02 +9.8891e-01 +2.7895e+00 -8.4724e-01 -2.6489e+00 +1.7293e+00 +5.0471e-02
128468191 +2.106412973e+02 +2.106412973e+02 +5.244912973e+02 +5.244912973e+02 -2.6862e+00 +2.2204e-01 +5.3632e-01 +3.7068e+00 -1.8789e+00 -1.1868e+00 +1.3825e+00 +1.3812e+00 -2.4912e+00 -3.7011e+00 +2.4519e-01 -2.7335e+00 +2.1763e+00 -5.5590e-01 +2.9459e+00 +1.0306e+00 -1.7106e+00 -8.4127e-01 +1.0849e-01 +8.1294e-01
% function evaluation | noise-free fitness - Fopt (-1.640200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.738019910e+02 +7.738019910e+02 +6.097819910e+02 +6.097819910e+02 -2.0124e+00 +2.1398e-01 -3.3514e+00 -3.8043e+00 -1.7786e+00 -4.2023e+00 -3.1082e-01 -4.0998e+00 -2.5149e+00 -2.4931e+00 -2.9943e+00 -2.4451e-01 -2.1669e+00 +3.0869e+00 +3.3418e+00 +4.2491e+00 +3.3266e+00 -1.9479e-01 +3.0459e+00 +9.2131e-01
4 +6.839485904e+02 +6.839485904e+02 +5.199285904e+02 +5.199285904e+02 +3.5372e-01 +2.7144e+00 -1.5692e+00 -4.3903e+00 -1.7735e-01 +3.7574e+00 +3.2262e+00 +3.2017e+00 -1.4818e-01 +4.1369e+00 +7.3432e-01 +2.1866e+00 +8.0692e-01 +1.9003e+00 -3.7552e+00 -1.8387e-01 -4.0608e+00 -3.2452e+00 +2.3982e+00 +4.0475e+00
8 +6.634912408e+02 +6.634912408e+02 +4.994712408e+02 +4.994712408e+02 +4.4060e+00 +5.2714e-01 +2.6916e+00 +5.4677e-01 +6.1651e-01 +3.6429e+00 -4.3721e+00 -1.9427e+00 -3.8461e+00 +2.5452e+00 -3.3351e-01 +8.1216e-02 +4.0884e+00 +1.8085e+00 -3.8062e+00 -2.5355e+00 +2.1214e+00 +2.8646e+00 +2.8921e+00 +1.0844e+00
10 +6.515162758e+02 +6.515162758e+02 +4.874962758e+02 +4.874962758e+02 -2.7009e+00 +4.3202e+00 +1.0167e+00 -1.4762e+00 +3.4220e+00 +2.6996e+00 +4.0170e+00 -1.1866e+00 +1.4358e+00 +1.4727e+00 -2.2398e+00 +6.8670e-01 +4.3269e+00 -3.7321e+00 +1.1649e+00 +3.8312e+00 +4.0945e+00 -4.3771e+00 -2.9778e+00 -3.3504e+00
12 +5.448764256e+02 +5.448764256e+02 +3.808564256e+02 +3.808564256e+02 +1.6325e+00 -1.5553e+00 +1.2383e+00 +1.0451e+00 -1.5544e+00 -1.3766e+00 -4.4251e+00 -2.7510e+00 -2.5400e+00 +5.7473e-01 -4.0770e-02 -3.2643e+00 +4.1531e-02 +4.0707e+00 -3.7945e+00 -4.9327e+00 +3.8882e+00 +2.7398e+00 -3.9965e+00 -3.6191e+00
178 +5.147484146e+02 +5.147484146e+02 +3.507284146e+02 +3.507284146e+02 -5.8403e-01 -2.1211e+00 +1.4738e+00 +2.5175e+00 +6.8672e-01 -2.9714e+00 +3.0211e+00 +2.4686e+00 -4.9542e-01 -4.7707e+00 -1.9791e+00 -9.0017e-01 +1.9906e-01 +8.5466e-01 +8.4458e-01 -2.8637e+00 +2.8748e+00 -1.8672e+00 +3.2097e+00 -1.5067e+00
255 +3.830746706e+02 +3.830746706e+02 +2.190546706e+02 +2.190546706e+02 +1.8166e-01 -7.2676e-01 -3.9833e-01 -6.1962e-01 +3.7334e+00 -2.0744e+00 +1.9264e+00 -1.9930e-01 -1.7818e+00 -2.3303e-01 -3.6586e+00 +4.7273e-01 +2.8163e+00 -1.2009e+00 +1.0761e+00 +1.8457e-01 -9.7137e-01 -2.5498e-01 -1.4462e+00 +4.6965e+00
14360 +3.736016486e+02 +3.736016486e+02 +2.095816486e+02 +2.095816486e+02 +3.6862e+00 -3.5374e+00 +3.1108e+00 -1.4504e+00 -2.1757e+00 -1.5644e+00 +9.7255e-01 +1.1459e+00 -4.0618e+00 -5.5266e-01 -2.5670e-01 -8.0518e-01 -2.8541e+00 +2.9566e+00 -1.7976e+00 -2.1868e+00 -2.7695e+00 +1.2569e+00 +2.9308e+00 -4.1275e+00
41849 +3.550005356e+02 +3.550005356e+02 +1.909805356e+02 +1.909805356e+02 +2.9925e+00 -1.5847e-01 +1.8745e+00 +3.5518e-01 +5.4326e-01 -3.0640e+00 -9.4524e-01 -8.3324e-01 -1.8683e+00 -2.3052e+00 +3.1879e+00 +3.4247e+00 +3.3327e-01 +1.9134e+00 -2.6431e+00 -2.4975e+00 +2.7033e-03 -4.4886e-01 -1.9280e+00 -1.3888e+00
65097 +3.072465224e+02 +3.072465224e+02 +1.432265224e+02 +1.432265224e+02 +3.1755e+00 -9.4076e-01 -1.4456e+00 +4.0097e+00 -1.5795e+00 -6.3037e-01 -3.1083e+00 -3.2112e-01 -6.6597e-01 -2.2165e+00 +9.2035e-01 -2.6264e+00 -2.1177e+00 -2.2224e-01 -1.0266e+00 -2.4550e+00 +1.8636e+00 +3.2348e+00 +1.7495e+00 -2.4867e+00
74629 +2.986091138e+02 +2.986091138e+02 +1.345891138e+02 +1.345891138e+02 +3.3999e+00 -2.0627e+00 -6.6540e-02 +2.0370e+00 -1.4615e+00 +1.1232e+00 -1.9285e+00 -6.4894e-02 -4.9384e+00 -1.4442e+00 +2.4323e+00 -1.7079e+00 +1.7179e+00 +3.9534e+00 -2.4789e+00 -2.6957e+00 +1.7040e+00 +2.6580e+00 +3.4526e+00 -8.1780e-01
472752 +2.824475690e+02 +2.824475690e+02 +1.184275690e+02 +1.184275690e+02 -6.3645e-01 +6.3316e-01 +1.9897e+00 +1.7320e+00 -1.6599e+00 -3.1150e+00 -1.1368e+00 -2.8489e+00 -1.8151e+00 -3.1347e-02 +1.8452e+00 -1.1286e+00 +1.0810e+00 +8.3671e-01 -3.3058e-01 +1.2983e+00 +1.1467e+00 +3.2619e-01 +1.6284e+00 +3.6609e-01
1085912 +2.563956424e+02 +2.563956424e+02 +9.237564243e+01 +9.237564243e+01 +4.1341e+00 -2.8788e+00 +3.7125e+00 +1.5538e+00 +9.6734e-01 -2.3508e+00 -5.0153e-01 -1.4828e+00 -1.5386e+00 -8.3422e-01 +2.5132e+00 -6.0636e-01 -6.5401e-01 +1.0212e+00 -6.6614e-01 -1.5072e+00 +8.7074e-01 +1.8617e+00 +2.3610e+00 +1.0614e+00
17307012 +2.312317910e+02 +2.312317910e+02 +6.721179105e+01 +6.721179105e+01 -9.3169e-03 -2.0682e+00 +1.5259e+00 +2.4148e+00 -1.3092e+00 +9.5276e-01 -1.5848e+00 +2.2121e-01 -4.5291e-01 -5.9852e-01 -1.1950e+00 -1.5426e+00 -1.7704e+00 -1.4038e-01 -2.6856e-01 -7.7107e-01 +3.0159e+00 -7.8644e-01 +1.4325e+00 -1.7269e+00
42512354 +2.277142904e+02 +2.277142904e+02 +6.369429037e+01 +6.369429037e+01 +1.7443e+00 -8.2325e-01 -8.6379e-01 +1.8685e+00 -3.0871e+00 -9.5089e-01 -5.0969e-01 -8.6126e-02 +7.6176e-01 -2.2765e+00 +2.0896e-01 -2.1047e-01 +9.5977e-01 +3.2868e-01 -2.6502e+00 +2.0457e-01 +2.4475e+00 +1.2162e-01 +1.8567e+00 -3.5287e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.744546402e+02 +6.744546402e+02 -3.255453598e+02 -3.255453598e+02 +2.5907e+00 +1.5090e+00 -3.8703e+00 +7.3763e-02 +1.0732e+00 -4.4719e+00 -7.4715e-03 -2.6766e+00 +4.8545e+00 +2.4640e+00 +1.3051e-01 -4.3706e+00 -4.9871e+00 +3.7377e+00 -1.9879e+00 +1.8020e+00 -1.7311e+00 -2.7812e+00 +1.9884e+00 -9.2006e-02
4 +6.513484393e+02 +6.513484393e+02 -3.486515607e+02 -3.486515607e+02 +1.6264e+00 -1.3671e+00 +1.8432e+00 +4.7729e+00 +2.3215e+00 -4.7844e+00 +5.8931e-01 -5.1531e-01 +4.3873e-01 -2.6360e-01 -1.0371e+00 -2.3605e+00 +1.5898e+00 +1.1515e-01 -2.8789e-01 -3.5912e+00 +4.2052e+00 +3.1458e-01 +6.5147e-01 +2.1665e+00
6 +5.719548333e+02 +5.719548333e+02 -4.280451667e+02 -4.280451667e+02 +4.6341e+00 -3.5002e+00 -3.9578e+00 +1.4186e+00 +1.1181e-01 +6.4363e-03 -1.7916e+00 +4.0027e+00 -2.8988e+00 -2.3505e+00 +2.1355e+00 -1.1784e+00 -9.4902e-01 -7.2483e-02 +3.4252e+00 +2.8195e+00 -1.2322e+00 +1.1727e+00 -1.3770e+00 +1.5387e+00
33 +5.377774685e+02 +5.377774685e+02 -4.622225315e+02 -4.622225315e+02 +1.3803e+00 +1.5749e+00 -3.0421e-02 +6.5331e-02 -3.6010e+00 +2.6781e+00 -6.9108e-01 +1.9495e+00 -3.9855e+00 -2.8399e-02 -2.6840e+00 +2.1598e+00 +4.4565e+00 +4.1032e+00 +2.6953e+00 -3.8379e+00 +2.1849e+00 +1.4108e+00 -1.0668e+00 +2.3760e-01
71 +4.881231500e+02 +4.881231500e+02 -5.118768500e+02 -5.118768500e+02 -1.7393e+00 -3.0432e+00 -3.0775e+00 -1.2363e+00 +4.3561e+00 -2.2925e+00 -2.0467e-01 -9.8272e-01 -3.4559e-01 +5.8969e-01 -2.9020e+00 -3.7539e-01 +3.2396e+00 +2.0082e-01 -2.4172e+00 +1.9285e+00 -3.0879e+00 -3.6864e-01 -1.5781e+00 +3.1466e-01
850 +4.154308441e+02 +4.154308441e+02 -5.845691559e+02 -5.845691559e+02 +5.3208e-01 -1.5595e+00 -1.8634e+00 -1.1111e+00 -1.9277e+00 -2.6821e+00 +1.2874e+00 -1.0799e+00 -2.6823e+00 +1.3634e-01 +3.8074e-01 -1.4860e+00 +3.0576e+00 -3.1953e+00 +1.9864e+00 +3.1578e+00 +1.5196e+00 +1.8515e+00 +2.9388e-01 +1.8589e+00
1524 +3.903129369e+02 +3.903129369e+02 -6.096870631e+02 -6.096870631e+02 -1.4701e+00 +9.6674e-01 +1.7534e+00 -1.5793e+00 +4.0688e-01 -1.9943e+00 +3.5752e+00 -4.1169e+00 -1.5662e+00 +7.6173e-01 +2.9852e+00 +2.5633e+00 -6.8053e-02 -2.3686e+00 +2.5642e+00 +8.5775e-01 +1.4325e-01 -2.4715e+00 +3.3509e-01 -1.9322e-01
2022 +3.821951327e+02 +3.821951327e+02 -6.178048673e+02 -6.178048673e+02 +1.1778e+00 -2.5234e+00 +1.2006e+00 +2.1362e+00 +1.6256e+00 -1.2880e-01 +3.1084e+00 -2.0451e+00 -2.5423e+00 -1.5024e+00 +1.8962e+00 -2.9379e+00 -2.5247e+00 -4.6373e-01 +9.8629e-01 +5.2261e-01 -1.9316e+00 -1.0027e+00 -4.3674e+00 -4.8872e+00
23966 +3.486884341e+02 +3.486884341e+02 -6.513115659e+02 -6.513115659e+02 -2.2337e+00 -1.0300e-01 -1.9327e-01 -2.5688e+00 +1.0032e+00 +1.1317e+00 +2.6486e+00 -3.2391e+00 -3.9131e-01 +3.8899e-01 +3.9924e+00 +6.7084e-02 -1.1632e+00 -1.5407e+00 +4.0272e+00 +1.0406e+00 -2.7421e+00 -2.9503e+00 +8.0795e-01 +2.2955e+00
40840 +3.445491907e+02 +3.445491907e+02 -6.554508093e+02 -6.554508093e+02 +3.8440e-01 +2.9884e-01 +1.6974e+00 +1.0543e+00 +1.3476e+00 +2.3938e-01 +1.2709e+00 -1.7314e-01 -1.4732e+00 +2.6819e+00 +1.0980e+00 -2.0458e+00 -2.6039e+00 +2.3820e-01 +8.7174e-01 -2.6985e+00 -3.7769e+00 -8.4184e-01 -3.3495e+00 -1.3463e+00
51615 +3.225276436e+02 +3.225276436e+02 -6.774723564e+02 -6.774723564e+02 +5.3943e-01 +8.4353e-01 +7.9102e-01 +1.7514e+00 +7.1169e-01 +2.0359e+00 -2.1091e+00 +2.1622e+00 +1.4846e+00 -2.8133e+00 -9.3813e-01 -1.6714e+00 -9.5391e-02 +2.0359e-01 -7.1803e-01 -6.5178e-01 +3.2056e+00 +3.8467e+00 +4.1881e-01 +3.4991e+00
376278 +3.076553529e+02 +3.076553529e+02 -6.923446471e+02 -6.923446471e+02 -1.5156e-01 +5.9765e-01 -1.5709e+00 -2.2636e+00 +4.5441e-01 -2.4172e+00 +2.9300e+00 -3.2489e+00 +1.7374e-01 +2.8081e+00 +1.4365e+00 -2.9868e+00 -1.2842e+00 -6.3940e-01 +3.8203e+00 -2.8000e-01 +7.4344e-02 -2.4670e+00 +2.7161e+00 -3.1933e+00
1795405 +2.993851182e+02 +2.993851182e+02 -7.006148818e+02 -7.006148818e+02 -2.0863e+00 -4.6133e+00 +2.8176e+00 -4.2084e+00 +8.9549e-01 -1.3738e+00 -1.7355e+00 -2.1555e+00 -7.4947e-01 +1.2568e+00 +2.7100e+00 -2.9723e+00 -1.5046e+00 +2.3275e-01 +5.1698e-01 +9.6742e-01 -1.3426e+00 +2.3243e-01 -1.0684e+00 -1.8341e+00
2230454 +2.938010929e+02 +2.938010929e+02 -7.061989071e+02 -7.061989071e+02 -3.1456e+00 -7.9388e-01 +5.5519e-01 -2.3854e+00 +2.3520e+00 +2.3552e+00 +7.9832e-01 -1.0154e+00 +7.5068e-01 +3.3203e+00 -4.2686e-01 -3.4897e-01 -5.4456e-01 -5.8734e-01 +4.2365e+00 +7.1392e-01 -2.2224e+00 +1.4262e-01 -1.9730e+00 -4.0496e+00
4151867 +2.767950717e+02 +2.767950717e+02 -7.232049283e+02 -7.232049283e+02 +2.0616e-01 -3.4982e-01 -2.3756e+00 -1.2630e+00 -1.2720e+00 +1.1383e+00 +3.2292e+00 -2.3312e+00 -2.9125e-01 +1.6331e+00 +1.5556e+00 -4.0329e+00 -1.2310e+00 -3.0074e-01 +3.3616e+00 +9.1271e-01 -2.1305e+00 -9.9969e-01 -1.3456e+00 +3.5820e-02
5064898 +2.641567324e+02 +2.641567324e+02 -7.358432676e+02 -7.358432676e+02 +5.2663e-01 -3.7405e+00 -2.3831e+00 -1.2658e+00 +2.9906e+00 -1.5842e+00 +3.5939e-01 +1.6570e+00 +1.7530e-01 +2.9826e+00 +1.2410e+00 -4.7871e+00 -2.2934e+00 -3.1614e+00 +1.1851e+00 +2.4275e+00 -1.8825e+00 -9.5892e-01 -2.6921e+00 -2.2528e+00
25586877 +2.615514090e+02 +2.615514090e+02 -7.384485910e+02 -7.384485910e+02 -3.5719e+00 +4.5969e-01 -1.7159e+00 -1.9903e+00 +2.2736e+00 +2.6615e-01 -8.3118e-01 -1.8016e+00 -3.9521e+00 +6.3984e-01 -2.3213e-01 -2.3304e+00 -4.0415e+00 -1.5042e-01 +2.3655e+00 -5.8511e-01 -3.1315e+00 -1.0373e+00 -2.3665e+00 -2.1731e-01
33417671 +2.526826383e+02 +2.526826383e+02 -7.473173617e+02 -7.473173617e+02 +3.3448e+00 -1.7747e-01 +1.9249e+00 +3.1596e+00 -1.9610e+00 +2.0272e+00 +3.8063e-01 +2.7245e+00 +7.2859e-01 -1.6863e+00 +4.8211e-01 +8.2635e-01 +1.1109e+00 +1.7874e+00 -4.2602e-01 -1.4855e+00 +1.2130e+00 +3.2694e+00 +1.5062e+00 +8.6270e-01
37505571 +2.497379221e+02 +2.497379221e+02 -7.502620779e+02 -7.502620779e+02 +1.0040e+00 -2.3527e+00 -1.1440e+00 -2.4773e+00 +3.0417e+00 -5.2230e-01 +1.6143e-01 -2.2628e+00 -1.7740e+00 +8.2226e-01 +3.2801e+00 +3.4532e-01 -1.5583e+00 -3.5424e+00 -9.4836e-01 +4.6819e-01 -1.7406e+00 -2.1635e+00 -3.1569e+00 +8.5540e-01
112876341 +2.404184711e+02 +2.404184711e+02 -7.595815289e+02 -7.595815289e+02 -1.9365e+00 -2.5325e+00 -8.6774e-01 -7.6054e-01 +1.8565e+00 -4.6925e+00 -2.3496e-01 -7.0565e-01 -1.9005e+00 +3.6447e-02 +6.0787e-01 -3.1693e+00 -2.8358e+00 -2.0343e+00 -1.3377e-01 +7.6271e-01 -8.5375e-01 -9.1973e-01 -5.7152e-01 +6.5372e-01
114071262 +2.346027018e+02 +2.346027018e+02 -7.653972982e+02 -7.653972982e+02 -1.9034e+00 -5.0215e-01 -7.2067e-01 +2.0910e-01 +1.9284e+00 -1.4957e+00 +1.1732e+00 +2.5849e-01 -2.0321e+00 -1.3278e+00 +5.0299e-02 -2.3655e+00 +2.7413e-01 -2.1810e+00 +1.4889e+00 +2.9166e+00 -1.6077e+00 -2.6640e+00 -1.6714e+00 -1.7952e+00
% function evaluation | noise-free fitness - Fopt (-1.001300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.711349595e+02 +8.711349595e+02 +7.710049595e+02 +7.710049595e+02 -4.0276e+00 -1.0368e+00 -4.9976e+00 -3.1007e+00 +1.9228e+00 +3.8974e-01 -3.4011e+00 +2.2360e+00 +4.2472e+00 +4.2656e+00 -2.9269e+00 +1.7039e+00 +4.5921e+00 -2.6960e+00 -5.5541e-01 -3.7960e-02 -1.8703e+00 -3.1124e+00 +1.5329e+00 +3.0767e+00
2 +6.875653903e+02 +6.875653903e+02 +5.874353903e+02 +5.874353903e+02 -4.6303e+00 +1.2003e+00 -1.9003e+00 +8.1164e-01 +3.1866e+00 -2.5441e+00 +1.7783e+00 +1.2293e+00 +3.3764e+00 -6.6781e-01 -2.4004e+00 -3.6996e+00 +4.7728e+00 -4.0394e+00 -2.9671e+00 -2.3524e+00 -4.7261e-01 -2.0689e+00 -1.7037e+00 -2.8947e+00
8 +6.087914228e+02 +6.087914228e+02 +5.086614228e+02 +5.086614228e+02 +3.0374e-01 +4.6675e+00 -2.2920e-01 -5.6319e-01 +1.0946e+00 +2.5916e+00 +4.8554e+00 +1.3505e+00 -1.5500e+00 -7.0417e-01 +7.3077e-01 +3.7347e+00 -2.9105e+00 +1.4444e+00 -4.4129e-02 +2.2766e+00 -2.1652e+00 +1.0645e+00 -3.3638e-01 +3.8589e+00
9 +4.815270787e+02 +4.815270787e+02 +3.813970787e+02 +3.813970787e+02 +1.6235e+00 -7.7752e-01 +2.7519e+00 +4.2643e-01 -4.9026e+00 -1.9438e+00 -4.6453e+00 -2.4504e-01 +2.6357e-01 +1.3920e+00 -1.6606e+00 -3.2546e+00 -1.5962e+00 +2.7333e+00 +1.7116e+00 -2.3781e+00 +2.7637e+00 +4.2521e+00 -1.6648e+00 +4.4860e+00
594 +4.713822162e+02 +4.713822162e+02 +3.712522162e+02 +3.712522162e+02 -9.0397e-01 -1.6485e+00 +3.7358e+00 -2.6726e+00 +1.1169e+00 +2.3371e+00 -3.9728e+00 +1.3834e+00 +6.4180e-01 +2.0405e+00 -3.8797e+00 -1.9782e+00 +9.1590e-01 -2.1543e+00 +3.1682e-01 -1.7140e+00 +8.2722e-01 -1.2917e+00 +2.9250e+00 -9.3398e-01
653 +4.607745753e+02 +4.607745753e+02 +3.606445753e+02 +3.606445753e+02 +3.4293e+00 -1.5919e+00 +1.6696e-01 -2.7569e+00 +2.8598e-01 -1.2742e+00 -1.7925e+00 -1.6487e+00 -2.0033e+00 -9.7723e-01 -1.3558e+00 -1.1007e+00 -3.8638e+00 +4.4991e+00 +1.5996e+00 +2.4145e+00 +2.6209e+00 +4.1174e+00 +3.0564e+00 +3.2512e-01
1337 +4.540213274e+02 +4.540213274e+02 +3.538913274e+02 +3.538913274e+02 -7.3212e-01 +1.8626e+00 +3.2017e+00 -3.9837e+00 +1.1692e+00 -6.5775e-01 +1.1003e-01 -4.7670e+00 -3.9802e+00 +6.7972e-02 +3.4789e-01 -2.3392e+00 -1.0399e+00 +3.2299e+00 +1.9773e+00 -2.4901e+00 +3.5254e+00 -1.4119e-01 +2.3484e+00 +3.7165e+00
1833 +4.351467698e+02 +4.351467698e+02 +3.350167698e+02 +3.350167698e+02 +4.0754e+00 -3.1939e+00 +2.5356e+00 -4.7692e+00 -3.1528e+00 -2.7639e+00 -3.0158e+00 -1.7657e+00 -3.9049e+00 +1.0959e+00 +4.5930e-01 -3.7681e+00 -7.3634e-01 -1.6081e+00 -1.3134e+00 -2.4471e-01 +3.7243e+00 -1.3924e+00 +4.7568e-01 +1.6968e+00
2896 +4.243811663e+02 +4.243811663e+02 +3.242511663e+02 +3.242511663e+02 +1.4220e+00 +1.1117e+00 +1.9573e+00 -1.0067e+00 -2.1722e+00 -1.1913e+00 -1.8602e+00 +1.9538e-01 -5.2553e-02 -9.5226e-01 -2.1461e+00 -3.9923e+00 -1.9220e+00 -1.1817e-01 -2.9111e+00 +1.5907e+00 +2.1954e+00 +2.1127e+00 -3.8258e-01 +3.3811e+00
3129 +4.003721083e+02 +4.003721083e+02 +3.002421083e+02 +3.002421083e+02 -2.1481e+00 -1.6077e+00 +3.6596e-01 -9.5332e-01 +1.2162e+00 -1.5856e+00 -3.5321e-01 +8.9752e-01 +5.2343e-01 -5.5562e-01 +5.9141e-01 +3.9702e+00 -1.3747e+00 -3.6933e+00 -1.5672e+00 +1.2136e+00 -2.7704e+00 -5.4483e-01 -1.5071e-01 -3.8703e-01
4297 +3.968578416e+02 +3.968578416e+02 +2.967278416e+02 +2.967278416e+02 -3.8304e-01 -1.1420e+00 +4.1045e+00 +2.6008e+00 -2.1852e+00 +5.8724e-01 -1.2689e+00 +2.8318e+00 -2.1839e+00 +2.5985e+00 +6.5426e-02 -2.2313e+00 -2.8254e+00 +3.0183e+00 +2.0814e+00 +5.6671e-01 +3.3054e+00 -2.7625e+00 +1.6358e+00 +6.9030e-02
5222 +2.777305879e+02 +2.777305879e+02 +1.776005879e+02 +1.776005879e+02 +3.4012e+00 -3.1533e-01 -1.8903e-01 -2.6380e+00 -3.1158e+00 +8.0285e-01 -1.5966e+00 -1.4168e-01 -1.0654e+00 +8.9089e-01 -1.7694e+00 +2.0194e+00 -1.6896e+00 +7.6366e-01 +3.3036e+00 +1.2410e+00 +2.4324e+00 -1.0309e+00 +1.0615e+00 +9.2158e-02
2088041 +2.541061744e+02 +2.541061744e+02 +1.539761744e+02 +1.539761744e+02 +5.3971e-01 -3.4185e-01 +4.2864e-01 +2.7803e-02 -1.2552e+00 +3.2276e-01 +2.2468e-01 -2.0008e+00 -2.3079e+00 +1.4921e+00 -2.0172e+00 -1.8989e+00 -3.5724e+00 +1.3293e+00 -2.2945e-01 -2.2599e+00 +1.3415e+00 +8.2870e-02 +3.9240e+00 -1.6380e-01
